,token,total_tvl
0,USDC,1148518964.3422573
1,DAI,369944220.80719143
2,WETH,1956631869.241416
3,WBTC,599528387.8639778
4,FEI,38386709.44615639
5,GALA,4586778.095235692
6,ETH2x-FLI,49492054.69875725
7,FRAX,171090245.96734765
8,SHIB,59398504.08589127
9,SPELL,12374272.445203807
10,SAND,5344710.799583665
11,HEX,38531461.18716319
12,1INCH,2904396.178297739
13,OHM,8023815.63959599
14,LINK,42806992.95341409
15,RBN,49745954.86291648
16,STRONG,2252014.834751344
17,MATIC,16512422.126359176
18,AXS,18580919.01054325
19,DYDX,8039059.889206652
20,FTM,30081933.513991408
21,Metis,4780155.098385527
22,LUSD,1093570.411396828
23,PILOT,22277730.670774482
24,BAT,7292123.046120472
25,XYO,5327295.596190852
26,UNI,66449251.09573119
27,RPL,36526755.90735916
28,LCX,16971576.36909809
29,TKING,4885891.028932709
30,FXS,6380631.921055732
31,USDT,366521233.3497505
32,UST,6388850.586154196
33,ICE,6997526.588085601
34,NCR,632407.2745425507
35,ENJ,3875263.6564225648
36,EURS,9964779.016806882
37,SLP,3815029.2016294417
38,EURT,3536046.420647505
