,token,total_tvl
0,USDC,2010936250.5764155
1,WBTC,543852653.2330666
2,WETH,1342160653.312114
3,DAI,954411331.9957263
4,APE,27982599.761744257
5,FRAX,232817536.4572682
6,HEX,19452741.805157278
7,LINK,13671373.533875495
8,agEUR,27036264.651857313
9,MKR,14648580.62534958
10,RAI,14726424.95281682
11,FEI,4026532.175223664
12,PAX,60303303.47434476
13,1INCH,4842132.450577985
14,BUSD,23963627.328538895
15,NEXO,5041944.941776273
16,MATIC,11152890.894093176
17,TUSD,10061205.87940022
18,ETH2x-FLI,11616181.590707
19,MIM,883067.9652045304
20,sILV2,2890936.2737342776
21,LUSD,742266.1843441069
22,UNI,12487068.891842669
23,wstETH,3195920.1187800807
24,USDT,314386181.7526782
25,LOOKS,16290636.424814695
26,renBTC,14198364.804969205
27,ENS,4730190.617141258
28,LUNA,1793766.960970148
29,EURS,9787135.024340115
30,CRV,7940305.13158051
31,oSQTH,6142816.292127973
