,token,total_tvl
0,USDC,2893575319.863722
1,WBTC,503140805.6712742
2,WETH,1563835684.0600908
3,DAI,1883696458.7035608
4,HEX,14663685.102534788
5,FRAX,126041687.01280613
6,APE,24937466.696187913
7,UNI,22112851.933577836
8,MATIC,14833279.484877428
9,LINK,13839924.04247427
10,LDO,9524528.003435848
11,agEUR,17613176.752894726
12,PAX,18749863.68347048
13,FUN,17592138.337755553
14,MKR,14147494.489747154
15,BUSD,24757979.08932756
16,RAI,3558595.404962798
17,FEI,273692.90673999704
18,AAVE,4452943.314608228
19,SHIB,3950855.925160692
20,USDD,10921074.71497999
21,TUSD,10084585.867766423
22,Metis,4675611.1353569655
23,QNT,2306760.2844651444
24,BIT,39470530.53842316
25,SHIT,1434486.03873607
26,USDT,333762905.35969996
27,LOOKS,17633913.274889324
28,ENS,5626068.118438948
29,BTT,25469847.4113258
30,oSQTH,2649353.3333532186
31,renBTC,7856451.624064707
32,CRV,8431691.030545844
33,BADGER,7879127.810132608
