,token,total_tvl
0,USDC,1811451814.9962482
1,WETH,1790737261.7254171
2,APE,69489761.68117377
3,WBTC,621503603.7693404
4,DAI,649641551.362017
5,FRAX,439106703.6927333
6,HEX,54034352.15258004
7,LINK,22318595.300230797
8,SHI,1304871.54649402
9,ETH2x-FLI,24867057.570841905
10,MATIC,23244717.74494241
11,NEXO,7726565.051063752
12,SHIB,9749554.62942436
13,UNI,24326184.64621528
14,FEI,66614211.93518838
15,Metis,8102224.030745993
16,FXS,8438439.078960441
17,MKR,15388615.439391201
18,STG,2193390.0216563484
19,TUSD,10007924.820393551
20,XSGD,2404327.7388567897
21,CNV,394005.8160305386
22,GNO,33982564.676879525
23,USDT,511450663.1382534
24,LOOKS,27205282.138105087
25,UST,13167223.905680332
26,renBTC,11334900.123920675
27,ENS,7968851.727773019
28,PAX,10024336.688429816
29,WRLD,1288859.6918948167
