,token,total_tvl
0,USDC,1785477225.4538808
1,WETH,1722537374.8699164
2,APE,71365932.83572765
3,WBTC,593004595.2091937
4,DAI,656876724.5495936
5,FRAX,434930740.64337564
6,HEX,54750424.53139665
7,LINK,21683445.58393053
8,SHI,1093081.8024884127
9,ETH2x-FLI,22172600.980179258
10,MATIC,20283985.955469888
11,NEXO,7774913.884671815
12,SHIB,12287419.735352248
13,UNI,21460964.45544752
14,FEI,68721456.62913278
15,Metis,7109499.799928028
16,FXS,7609426.767272314
17,MKR,13688165.630597737
18,STG,1639042.7765367238
19,TUSD,10008020.717601376
20,XSGD,2295560.9751855917
21,CNV,370625.3086680248
22,GNO,31728415.677012984
23,USDT,498877830.93220305
24,LOOKS,25996954.9362178
25,UST,12808610.824107813
26,renBTC,11113909.489197772
27,ENS,6057222.43244088
28,PAX,9998316.734538576
29,WRLD,1088089.0158078736
