,token,total_tvl
0,USDC,1985447034.5819702
1,WBTC,324097805.9037113
2,WETH,1054106245.9675734
3,DAI,1074168099.0991185
4,FRAX,211177677.7981376
5,HEX,9838973.906232515
6,LINK,9075129.791488023
7,APE,11573086.032630052
8,FEI,9398258.070338242
9,agEUR,26305995.93143198
10,PAX,14803930.598628672
11,MKR,7498454.30613176
12,TUSD,10062374.0972275
13,FUN,7788980.300826574
14,sUSD,4763788.184944053
15,UNI,9180387.882303676
16,MATIC,7086842.195528978
17,1INCH,21184361.648338847
18,RAI,10069922.747267667
19,BIT,29692169.88873567
20,sILV2,902738.3709753059
21,BUSD,23973365.308392975
22,GNO,7471832.577444932
23,NEXO,2941401.061896888
24,,0.0
25,USDT,313757596.93047804
26,LOOKS,8789606.014736556
27,renBTC,10256949.720743192
28,BTT,19289794.448647697
29,EURS,9575989.168962056
30,oSQTH,1902170.6985030612
31,ENS,3232000.3922450435
32,sETH2,54824300.91133876
