,token,total_tvl
0,USDC,925898272.9794724
1,WETH,1509311923.4001486
2,WBTC,488028523.01732296
3,AGLD,0.0
4,DAI,210342315.6490341
5,HEX,28313441.114018716
6,FEI,11948990.950311055
7,UNI,101552045.09706952
8,AXS,20573174.992052525
9,LINK,44473088.97136811
10,ETH2x-FLI,41575804.64609807
11,FTM,2203197.074965456
12,EURT,6347023.836472943
13,QNT,4289909.170134074
14,DPI,21715688.699967735
15,PERP,18812027.773612488
16,GALA,1189011.1190886486
17,MATIC,11347956.876856543
18,VXV,4808338.694251095
19,XYO,942881.0444068857
20,RARE,4404745.9661352
21,FRAX,100799436.296557
22,SUSHI,3161016.249587909
23,COMP,21278004.90843956
24,SHIB,2332225.0168434754
25,FTX Token,1408364.2896412453
26,PAX,83678266.86017393
27,Metis,745947.3261889747
28,CEL,6553899.577921401
29,LYXe,1982525.322002142
30,RAI,4289682.470639316
31,MCB,12972196.36247791
32,RUNE,6331437.415832734
33,USDT,384041518.62970793
34,UST,5016400.886289913
35,SLP,2504731.474371172
36,EURS,13267560.812489904
37,renBTC,16122405.796439003
