,token,total_tvl
0,USDC,736653004.2024943
1,WETH,895326462.0462905
2,WBTC,229630691.97673693
3,DAI,250307955.02129582
4,SHIB,11283838.1520438
5,UNI,63307872.76016262
6,FEI,85419540.73244943
7,LINK,19778954.997911926
8,ETH2x-FLI,8033502.355356192
9,MATIC,9525212.237344416
10,CEL,9064206.845611434
11,MKR,15673013.053759592
12,RAI,7035517.4925664775
13,RUNE,5326804.679432973
14,LEASH,1589692.0833137976
15,HEX,3071828.828980541
16,UST,4618129.144814629
17,LQTY,1413389.6696215468
18,AKITA,396284.56670757616
19,WDOGE,13446775.499693548
20,QUICK,1098724.533702837
21,COMP,3291051.6618161257
22,PSWAP,1369185.9883322057
23,OCC,5864351.113931976
24,1INCH,1942770.2472594904
25,RSR,2644146.6566362395
26,ELON,105485.25848429729
27,YFI,2060015.0148642764
28,USDT,374333830.9872856
29,TRIBE,9432300.165226495
30,EURS,10991650.510061216
31,TRU,4168552.3630890027
32,WOOFY,4940111.894905293
33,GTC,2491505.3362051602
34,VRA,1699932.8519035513
35,CRV,610728.0756150632
