,token,total_tvl
0,USDC,1873424627.0112376
1,WBTC,576152831.0790844
2,WETH,1480681593.452931
3,DAI,792028518.3338188
4,APE,27689841.495369732
5,FRAX,250469200.57562745
6,HEX,39986350.73678674
7,LINK,15309215.162194991
8,agEUR,25876292.87263363
9,MKR,14334234.743082568
10,RAI,15998208.042490112
11,FEI,4382518.208041041
12,PAX,54468678.832302526
13,1INCH,4706915.346114621
14,BUSD,23958958.970685247
15,NEXO,5430221.588208031
16,MATIC,11469871.70568863
17,TUSD,10061041.798263984
18,ETH2x-FLI,15867429.398883697
19,MIM,889221.6859459504
20,sILV2,2918226.860637859
21,LUSD,1408353.8709417528
22,UNI,11307623.37622518
23,wstETH,4451954.811975512
24,USDT,356114661.81908035
25,LOOKS,16666769.282431655
26,renBTC,14562866.56499276
27,ENS,4784064.255138964
28,LUNA,5875039.746730628
29,EURS,8575256.506412106
30,CRV,7561457.090715859
31,oSQTH,6467188.106496544
