,token,total_tvl
0,USDC,1783547645.3840132
1,WETH,1701108458.968699
2,APE,69658441.669131
3,WBTC,584489771.206265
4,DAI,645411476.6932294
5,FRAX,438808671.81185794
6,HEX,54775277.97325456
7,LINK,20851926.45627837
8,SHI,1119937.1955146715
9,ETH2x-FLI,21867797.816177465
10,MATIC,21316810.875703007
11,NEXO,7235552.0558937155
12,SHIB,8727648.579621827
13,UNI,22364156.584766384
14,FEI,66410839.299216345
15,Metis,7359156.086021913
16,FXS,7955212.146893078
17,MKR,14203636.029297601
18,STG,1960580.3358391658
19,TUSD,10007855.27194556
20,XSGD,2285249.263732808
21,CNV,387735.510646794
22,GNO,31421302.26915161
23,USDT,500861331.90439814
24,LOOKS,24382932.133776296
25,UST,13110205.195124878
26,renBTC,10887705.279670652
27,ENS,7195234.27268327
28,PAX,9995236.992242288
29,WRLD,1233218.443462115
