,token,total_tvl
0,USDC,972524719.9276717
1,WETH,1450274100.6241949
2,DAI,236491916.3405502
3,WBTC,346535372.0514716
4,AXS,14988743.700050134
5,UNI,90146433.02250713
6,FEI,13252411.211558083
7,LINK,40620464.3292744
8,ETH2x-FLI,30482986.823233247
9,HEX,22916489.704090036
10,PERP,16538930.004650248
11,MATIC,10780094.254133431
12,COMP,17850981.842897654
13,1INCH,23599730.990761574
14,EURT,10560516.04408082
15,QNT,4592122.608913522
16,YGG,9323858.342432149
17,CEL,7764063.553076102
18,SHIB,2858243.1641867366
19,FRAX,61652378.21770128
20,RAI,26192701.1056114
21,AAVE,8743499.396919219
22,MKR,18032813.508822236
23,FX,6439443.025042581
24,UNQT,732466.491282535
25,MM,6224590.8319069855
26,RUNE,4633448.833150696
27,DPI,7153010.452823728
28,GALA,935914.0262987807
29,UST,7179685.021641201
30,NEXO,5513609.708700549
31,UBT,2340930.7228446985
32,PAX,64591181.93392451
33,ERN,4605762.495937726
34,USDT,418015942.73801196
35,SLP,3116058.569443813
36,EURS,14035570.915361973
