,token,total_tvl
0,USDC,1531228697.003837
1,WBTC,516092902.7773565
2,WETH,1373043195.5201812
3,DAI,532548901.43163687
4,APE,25695517.402874947
5,FRAX,270198124.32229036
6,HEX,46358278.22157355
7,LINK,14303297.911299497
8,agEUR,29160071.535455614
9,MKR,11777321.925282927
10,RAI,9822677.532194564
11,FEI,4400687.506968026
12,PAX,63517482.06949497
13,1INCH,4045305.681289624
14,BUSD,23958091.870315887
15,NEXO,5234859.0907186335
16,MATIC,11299056.338517472
17,TUSD,10013395.199541569
18,ETH2x-FLI,10126827.099201508
19,MIM,957418.0381606452
20,sILV2,3299520.774034168
21,LUSD,1317860.8371654835
22,UNI,12652470.07246698
23,wstETH,59792731.47566696
24,USDT,354290963.8453246
25,LOOKS,16613345.445449555
26,renBTC,9285915.460959071
27,ENS,4013383.361484716
28,LUNA,1266817.5996137531
29,EURS,8422885.139041856
30,CRV,7512458.360345904
31,oSQTH,6949140.337791648
