,pairAddress,token0,token1,dailyVolumeUSD,dailyTxns,dailySwapVolumeToken0,dailySwapVolumeToken1,reserveUSD,mintsCount,burnsCount,swapsCount,token0To1Txs,token0To1VolumeUSD,token1To0Txs,token1To0VolumeUSD,GrossVolumeUSD
0,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,{'symbol': 'USDC'},{'symbol': 'WETH'},16572525.343401637,4667,221243585.90576,118475.112689426174168259,196665355.833427297305775137929184,10.0,4.0,4652.0,2222.0,109855961.81400795,2429.0,112858143.17197832,222714104.9859863
1,0x5281e311734869c64ca60ef047fd87759397efe6,{'symbol': 'WETH'},{'symbol': 'CULT'},1486898.422090688,533,1746.567610647139245569,319513833860.813533961917736318,5118953.97756862928414351446014519,1.0,0.0,532.0,342.0,1595559.4548382012,190.0,1817831.303075715,3413390.7579139164
2,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,{'symbol': 'WETH'},{'symbol': 'USDT'},13787893.4118867,3511,78163.972441387246401838,149433849.028873,91738050.62933390831357158335193276,2.0,12.0,3497.0,1820.0,74635607.28387341,1677.0,72520347.67504358,147155954.958917
3,0xb011eeaab8bf0c6de75510128da95498e4b7e67f,{'symbol': 'APE'},{'symbol': 'WETH'},21118949.138435688,602,325468.058550546214163635,1293.974310695693328984,910593.8308603052325036029849726254,1.0,0.0,601.0,256.0,1235703.503306054,345.0,1317467.4663570838,2553170.9696631376
4,0x7b73644935b8e68019ac6356c40661e1bc315860,{'symbol': 'ELON'},{'symbol': 'WETH'},1837083.72548122,356,10202373884812.56395695251596576,2364.375352621078943572,15573252.63443693601681307678685279,0.0,0.0,356.0,161.0,2360930.2100159824,195.0,2280504.6385754514,4641434.848591434
5,0x8ef79d6c328c25da633559c20c75f638a4863462,{'symbol': 'QOM'},{'symbol': 'WETH'},1189414.581417792,171,25428590155733.899780821906951532,708.305588374719344911,2916258.001991440502512032059842782,3.0,0.0,168.0,98.0,799417.6178585925,70.0,606531.558258862,1405949.1761174547
6,0x9cbfb60a09a9a33a10312da0f39977cbdb7fde23,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},829539.5196851678,1262,900085270533616.849188783,1032.898715821429049738,5532276.643943199198648441337123236,0.0,0.0,1262.0,209.0,946289.0339617751,1053.0,1117927.5315000014,2064216.5654617767
7,0x4bacaaabe3e96959ddf3269d3092d5cea88fefe9,{'symbol': 'XMON'},{'symbol': 'WETH'},812463.9872328307,69,119.956483425551584573,796.553062031352358637,6475120.722324682605250652913416725,1.0,2.0,66.0,30.0,714579.201212239,36.0,816068.6235905527,1530647.8248027917
8,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,{'symbol': 'DAI'},{'symbol': 'WETH'},2490974.2927056868,881,16709765.687776253282611869,9062.346058954587704706,17975368.89472679242321897613727223,2.0,5.0,874.0,432.0,8315343.93034399,442.0,8634458.034424093,16949801.964768082
9,0x470e8de2ebaef52014a47cb5e6af86884947f08c,{'symbol': 'WETH'},{'symbol': 'FOX'},192054.6740934341,57,365.433662197664693672,4156387.521079701177463379,14870737.88352717590834932649709095,0.0,1.0,56.0,25.0,411644.3596622317,31.0,308045.9879428483,719690.34760508
