,pairAddress,token0,token1,dailyVolumeUSD,pastValidDays,pastTotalVolumeUSD,avgDailyVolumeUSD
0,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,{'symbol': 'WETH'},{'symbol': 'USDT'},50419334.45227821681904003298805201,30,1736294671.435741,57876489.04785803
1,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,{'symbol': 'USDC'},{'symbol': 'WETH'},44933127.016198423243565344645914,30,1709219678.9796493,56973989.299321644
2,0x94b0a3d511b6ecdb17ebf877278ab030acb0a878,{'symbol': 'FEI'},{'symbol': 'WETH'},23615864.72892854697640799971682871,30,1094869373.5852144,36495645.78617381
3,0x61b62c5d56ccd158a38367ef2f539668a06356ab,{'symbol': 'FNK'},{'symbol': 'USDT'},18053148.21675635160256892304348211,30,490236060.2334481,16341202.007781602
4,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,{'symbol': 'DAI'},{'symbol': 'WETH'},10161145.20858395744390127578457381,30,424668314.39976573,14155610.47999219
5,0xb6ca52c7916ad7960c12dc489fd93e5af7ca257f,{'symbol': 'eMax'},{'symbol': 'WETH'},824986.1708975432126045734572426862,30,382741006.63894117,12758033.554631373
6,0x811beed0119b4afce20d2583eb608c6f7af1954f,{'symbol': 'SHIB'},{'symbol': 'WETH'},6483583.104258599174699467201226237,30,349510711.75696254,11650357.058565417
7,0x9d549079669d382e9556ef2f4e8a7e1a616dae49,{'symbol': 'JEJUDOGE'},{'symbol': 'WETH'},2367845.628155560406774227263771888,30,229406285.93710494,7646876.197903498
8,0x874376be8231dad99aabf9ef0767b3cc054c60ee,{'symbol': 'LEASH'},{'symbol': 'WETH'},15727608.99913344043688983480147418,30,228664889.23286837,7622162.974428946
9,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,{'symbol': 'WBTC'},{'symbol': 'WETH'},7294344.169480679770423354025406012,30,222552048.81801862,7418401.627267287
10,0xcfb8cf118b4f0abb2e8ce6dbeb90d6bc0a62693d,{'symbol': 'TEND'},{'symbol': 'WETH'},2131565.609837320738189405518489136,30,168716677.94312918,5623889.264770973
11,0x6ada49aeccf6e556bb7a35ef0119cc8ca795294a,{'symbol': 'WOO'},{'symbol': 'WETH'},1195261.522325756505855936567064404,30,152656400.6368363,5088546.687894543
12,0x08650bb9dc722c9c8c62e79c2bafa2d3fc5b3293,{'symbol': 'WETH'},{'symbol': 'AMP'},2189208.956704865363875460688539496,30,145637493.09584963,4854583.103194987
13,0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824,{'symbol': 'HEX'},{'symbol': 'USDC'},1548755.969304781061797197077970908,30,141055550.46418372,4701851.682139457
14,0xf82d8ec196fb0d56c6b82a8b1870f09502a49f88,{'symbol': 'KISHU'},{'symbol': 'WETH'},1925695.390198479641965978813345976,30,138753168.4590492,4625105.61530164
