,pairAddress,token0,token1,dailyVolumeUSD,dailyTxns,dailySwapVolumeToken0,dailySwapVolumeToken1,reserveUSD,mintsCount,burnsCount,swapsCount,token0To1Txs,token0To1VolumeUSD,token1To0Txs,token1To0VolumeUSD,GrossVolumeUSD
0,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,{'symbol': 'USDC'},{'symbol': 'WETH'},16572525.343401637,2587,19495546.095931,9452.225612941889844229,201947888.3260131541172477170715509,1.0,2.0,2583.0,1151.0,10629804.954021042,1432.0,8871132.992602017,19500937.946623057
1,0x5281e311734869c64ca60ef047fd87759397efe6,{'symbol': 'WETH'},{'symbol': 'CULT'},1486898.422090688,349,464.683737725669640357,75582745086.589799894202784054,5738502.581454827609776345670497451,0.0,0.0,349.0,252.0,470985.4128810105,97.0,490699.40839354845,961684.821274559
2,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,{'symbol': 'WETH'},{'symbol': 'USDT'},13787893.4118867,1595,4610.717037889725983343,9534411.369194,94836273.21295113029403917234254781,2.0,3.0,1589.0,795.0,4362060.282265006,794.0,5142722.125704461,9504782.407969467
3,0xb011eeaab8bf0c6de75510128da95498e4b7e67f,{'symbol': 'APE'},{'symbol': 'WETH'},21118949.138435688,221,46527.39858942582530463,210.227859194324036332,956460.7117528396680065259558779172,0.0,0.0,221.0,115.0,209848.3973776833,106.0,225603.3934377306,435451.79081541393
4,0x7b73644935b8e68019ac6356c40661e1bc315860,{'symbol': 'ELON'},{'symbol': 'WETH'},1837083.72548122,256,2096499042931.186154329429289531,521.920181281331045871,17137792.3647376387726774985942587,0.0,0.0,256.0,101.0,534413.9300282252,155.0,543924.367480176,1078338.2975084013
5,0x8ef79d6c328c25da633559c20c75f638a4863462,{'symbol': 'QOM'},{'symbol': 'WETH'},1189414.581417792,235,21911994965977.039981163413218167,742.11278631098159775,3684808.214371657644140241628918457,0.0,1.0,234.0,99.0,711516.7262231404,135.0,820957.7698251815,1532474.496048322
6,0x9cbfb60a09a9a33a10312da0f39977cbdb7fde23,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},829539.5196851678,785,541033454590342.783826566,886.767664932917840238,6741702.784413730072970915806241707,0.0,0.0,785.0,253.0,995593.6556471221,532.0,850629.9936025494,1846223.6492496715
7,0x4bacaaabe3e96959ddf3269d3092d5cea88fefe9,{'symbol': 'XMON'},{'symbol': 'WETH'},812463.9872328307,42,32.922296925980863794,258.258798896662297219,7265537.193844107066291539431911959,0.0,0.0,42.0,25.0,332723.2428133246,17.0,195466.36710923622,528189.6099225609
8,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,{'symbol': 'DAI'},{'symbol': 'WETH'},2490974.2927056868,641,4812132.665771045494126088,2261.34065966153358942,18663554.30849996229492370099528943,2.0,1.0,638.0,260.0,2382163.530350991,378.0,2288527.4510318185,4670690.98138281
9,0x470e8de2ebaef52014a47cb5e6af86884947f08c,{'symbol': 'WETH'},{'symbol': 'FOX'},192054.6740934341,43,121.354837579025159451,1447022.545706175505396718,15468723.88764454198437644343077576,3.0,2.0,38.0,13.0,98302.51961687775,25.0,149678.58971719016,247981.1093340679
