,pairAddress,token0,token1,dailyVolumeUSD,dailyTxns,dailySwapVolumeToken0,dailySwapVolumeToken1,reserveUSD,mintsCount,burnsCount,swapsCount,token0To1Txs,token0To1VolumeUSD,token1To0Txs,token1To0VolumeUSD,GrossVolumeUSD
0,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,{'symbol': 'USDC'},{'symbol': 'WETH'},16572525.343401637,1791,13220017.020679,4688.462699716170362235,271222707.1041260593944084774385894,2.0,2.0,1787.0,871.0,5634034.176260943,916.0,7591376.265337862,13225410.441598805
1,0x5281e311734869c64ca60ef047fd87759397efe6,{'symbol': 'WETH'},{'symbol': 'CULT'},1486898.422090688,1305,4029.97314478985261555,481156431860.904797192662739972,8851340.941676422150124296190917312,1.0,0.0,1304.0,858.0,6057557.766735623,446.0,5283130.216079682,11340687.982815305
2,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,{'symbol': 'WETH'},{'symbol': 'USDT'},13787893.4118867,1495,2932.618181282529360429,8261538.086786,135348469.2313679128550832194302034,0.0,2.0,1493.0,786.0,4575610.443433118,707.0,3686730.957092043,8262341.400525161
3,0xb011eeaab8bf0c6de75510128da95498e4b7e67f,{'symbol': 'APE'},{'symbol': 'WETH'},21118949.138435688,725,144001.863554079700281922,759.780235966298349523,6359875.57559740460126554884948253,0.0,1.0,724.0,384.0,1100092.950123926,340.0,1042007.4905014774,2142100.440625403
4,0x7b73644935b8e68019ac6356c40661e1bc315860,{'symbol': 'ELON'},{'symbol': 'WETH'},1837083.72548122,186,1292393655447.238966981319455675,406.792382154431002416,25496945.34222665338983760063963796,0.0,0.0,186.0,76.0,547896.3826626687,110.0,599612.4319924952,1147508.8146551638
5,0x8ef79d6c328c25da633559c20c75f638a4863462,{'symbol': 'QOM'},{'symbol': 'WETH'},1189414.581417792,91,4201934421496.253713072668720524,263.286263133803237612,6411650.849135700706018944873029855,0.0,0.0,91.0,47.0,378292.6214520157,44.0,363731.8641971338,742024.4856491495
6,0x9cbfb60a09a9a33a10312da0f39977cbdb7fde23,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},829539.5196851678,613,295596596365169.145560133,658.904609793246274035,10137688.47591131092867126772177859,0.0,0.0,613.0,205.0,853192.659407406,408.0,1010991.4383264302,1864184.0977338362
7,0x4bacaaabe3e96959ddf3269d3092d5cea88fefe9,{'symbol': 'XMON'},{'symbol': 'WETH'},812463.9872328307,68,64.485659371384789444,790.083110509406012338,11960089.49513816996722686266423246,1.0,0.0,67.0,32.0,985707.577824523,35.0,1238322.2970025726,2224029.8748270953
8,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,{'symbol': 'DAI'},{'symbol': 'WETH'},2490974.2927056868,196,673369.144795788281900888,275.058364469507054093,21597698.34737753963008958528939181,0.0,3.0,193.0,90.0,264064.5940674666,101.0,408764.81324205914,672829.4073095258
9,0x470e8de2ebaef52014a47cb5e6af86884947f08c,{'symbol': 'WETH'},{'symbol': 'FOX'},192054.6740934341,34,69.978186019673234979,769815.952350799068578041,21644548.45089404855717634506225401,3.0,1.0,30.0,12.0,114159.42363375702,18.0,83612.81169979261,197772.23533354962
