,pairAddress,token0,token1,dailyVolumeUSD,dailyTxns,dailySwapVolumeToken0,dailySwapVolumeToken1,reserveUSD,mintsCount,burnsCount,swapsCount,token0To1Txs,token0To1VolumeUSD,token1To0Txs,token1To0VolumeUSD,GrossVolumeUSD
0,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,{'symbol': 'USDC'},{'symbol': 'WETH'},16572525.343401637,3148,61859317.262431,26655.383382928818711854,233861030.553658412755262369566971,5.0,4.0,3137.0,1479.0,32285672.25581112,1657.0,29580031.830880262,61865704.08669138
1,0x5281e311734869c64ca60ef047fd87759397efe6,{'symbol': 'WETH'},{'symbol': 'CULT'},1486898.422090688,749,1329.257276937041791166,161555476415.189271749354460769,7432549.019359660796595561122173339,0.0,0.0,749.0,574.0,1605749.6130783125,175.0,1516207.164052024,3121956.7771303365
2,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,{'symbol': 'WETH'},{'symbol': 'USDT'},13787893.4118867,2612,13124.412857718957492481,30650384.396469,120357783.7197502160895798062521772,2.0,2.0,2607.0,1461.0,14628089.915360352,1146.0,16000185.092329238,30628275.007689588
3,0xb011eeaab8bf0c6de75510128da95498e4b7e67f,{'symbol': 'APE'},{'symbol': 'WETH'},21118949.138435688,710,398680.295789228924720475,1530.164681881808603248,4755575.694291843734978663907610333,2.0,1.0,707.0,308.0,1761910.4652709807,399.0,1846894.5394294197,3608805.0047004004
4,0x7b73644935b8e68019ac6356c40661e1bc315860,{'symbol': 'ELON'},{'symbol': 'WETH'},1837083.72548122,397,6570492141317.417162516363371326,1945.216863488548569041,20796225.64056478556124066983799404,0.0,0.0,397.0,119.0,2282949.3276249017,278.0,2328298.338033837,4611247.665658738
5,0x8ef79d6c328c25da633559c20c75f638a4863462,{'symbol': 'QOM'},{'symbol': 'WETH'},1189414.581417792,460,63405077341899.179601255341154829,2620.676395972491454695,4611436.908468953366842875002537494,9.0,2.0,449.0,196.0,3153245.227072282,253.0,2914599.768938962,6067844.996011244
6,0x9cbfb60a09a9a33a10312da0f39977cbdb7fde23,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},829539.5196851678,1299,936162382639986.385913195,1534.384106933479426174,7173750.868381711585237900059035765,0.0,0.0,1299.0,257.0,1989345.5545336534,1042.0,1590598.7991578684,3579944.353691522
7,0x4bacaaabe3e96959ddf3269d3092d5cea88fefe9,{'symbol': 'XMON'},{'symbol': 'WETH'},812463.9872328307,83,66.676155472269385852,646.030210253050408587,9722735.950059657171195368048360285,0.0,0.0,83.0,35.0,718498.5551374657,48.0,795715.9880968811,1514214.543234347
8,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,{'symbol': 'DAI'},{'symbol': 'WETH'},2490974.2927056868,504,3939430.676947575723898501,1684.775931302551288033,19735779.04282250414977286372804807,2.0,0.0,502.0,261.0,2082701.4784568984,241.0,1857361.8030678679,3940063.2815247662
9,0x470e8de2ebaef52014a47cb5e6af86884947f08c,{'symbol': 'WETH'},{'symbol': 'FOX'},192054.6740934341,61,259.615357298128961882,2955336.207014546199148511,17742843.93846314840775107220113755,3.0,0.0,58.0,28.0,251841.92676091936,30.0,359722.36717643816,611564.2939373575
10,0xdc00ba87cc2d99468f7f34bc04cbf72e111a32f7,{'symbol': 'WETH'},{'symbol': 'LOOKS'},839047.4421875258,347,127.751208308935171724,277932.974867477359681098,559181.2157776299243796575070055697,0.0,0.0,347.0,130.0,150174.57235817928,217.0,150577.41112142347,300751.9834796027
11,0xc0bf97bffa94a50502265c579a3b7086d081664b,{'symbol': 'STRONG'},{'symbol': 'WETH'},200537.44978142795,79,15310.031577898448399979,103.713200495928044138,1241261.432444107333913228493915719,0.0,0.0,79.0,52.0,133874.83961504977,27.0,111975.60351137666,245850.44312642643
12,0x811beed0119b4afce20d2583eb608c6f7af1954f,{'symbol': 'SHIB'},{'symbol': 'WETH'},523971.0720403643,526,172633511964.536176123328250021,1190.115659126349380662,4996851.916658177036479450446451783,0.0,0.0,526.0,222.0,1338558.4667874062,304.0,1460748.7318009196,2799307.1985883256
13,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,{'symbol': 'USDC'},{'symbol': 'USDT'},826107.9470167655,251,1159493.704448,1159487.967782,32022802.47065251825337272654244012,1.0,1.0,249.0,125.0,588796.5393172737,124.0,570657.4187178708,1159453.9580351445
