,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,1821513011.987408,1,0.6271818000805325,972412055.3073009,465738774.43554664,506673280.8717543
1,PAX,9996703.476282442,1,0.00038734377587850577,11273791.981102265,5997614.560002818,5276177.421099447
2,FRAX,450619992.8700811,1,0.009320501023231459,11695100.632059291,8598668.89588853,3096431.7361707604
3,UST,12826998.543567844,1,0.01364240373877853,17990241.149039,9346662.701392,8643578.447647002
4,USDT,506795940.5727565,1,0.15239284783087997,196914856.0673778,99161130.25921677,97753725.80816105
5,XSGD,2373841.9374775835,1,0.0002481722809623684,372192.0031266011,153307.51427568728,218884.48885091385
6,DAI,660605309.7163818,1,0.027750904901492107,50261958.38992197,23840693.320745643,26421265.069176327
7,TUSD,10007911.997837285,1,0.0006304663824059614,546268.93325271,431944.159823137,114324.77342957302
8,FEI,67616701.77570984,1,0.012890457712894302,13039693.56097576,10132346.034732824,2907347.526242936
9,MKR,14011485.261341592,0,0.0009632795772450436,1362343.9979211208,595062.4177980856,767281.5801230351
10,ENS,6711799.771029108,0,0.011341225677704582,13870045.706698,7006000.471712178,6864045.234985823
11,renBTC,11437721.390196308,0,0.0001992474626841991,1330964.3613357064,830809.3210813279,500155.0402543786
12,LOOKS,26270971.986439157,0,0.02145656231312782,25887233.659909494,13254712.493960556,12632521.16594894
13,GNO,33375328.03394747,0,0.0021595045547380164,1995704.449273462,1334026.0002851705,661678.4489882914
14,CNV,397174.605943912,0,2.4360167544387717e-05,31339.742160552938,15048.403951896144,16291.338208656794
15,WBTC,612421723.3463702,0,0.10305060806314299,134559928.81961,66976808.0480175,67583120.77159251
16,STG,1912519.282412007,0,0.0011019190716486378,1486777.6987938404,737836.5337406067,748941.1650532336
17,Metis,7667440.386289545,0,0.0006862568267539667,851718.1528260012,423932.6320264163,427785.52079958486
18,FXS,7969580.42372428,0,0.00032288408829081445,711025.8501713801,199460.45860999447,511565.3915613856
19,UNI,22922151.298818763,0,7.643146501104532e-05,241338.38065701327,47215.25654627158,194123.1241107417
20,APE,71737259.52745076,0,0.2948180139395845,346318508.7626462,184537143.7174796,161781365.0451666
21,SHIB,9450347.681472708,0,0.0014421092990876399,2222405.9637112548,890857.7182739022,1331548.2454373525
22,NEXO,7553268.588365912,0,0.0010627750993912606,1383419.6223657029,656525.410855469,726894.2115102338
23,MATIC,21464505.076154716,0,0.0017752624910210004,3075961.3496621167,1096661.8779095165,1979299.4717526
24,ETH2x-FLI,23978431.45352432,0,0.004098776242244721,4494877.242195484,2532003.956420904,1962873.28577458
25,SHI,1179269.0621798667,0,0.0004854320351064809,623539.1493715815,299873.85522412346,323665.29414745804
26,LINK,22532378.165710296,0,0.003389234792587846,4982529.230937508,2093687.334191284,2888841.8967462243
27,WETH,1777671169.782415,0,0.6955829847156151,1362599276.3818257,683684706.3888623,678914569.9929634
28,HEX,53793566.72800536,0,0.014302368452301727,17526320.91512261,9424547.085628616,8101773.829493995
29,WRLD,1201992.9470986982,0,0.0009400752351488568,1176161.1085844142,580728.0207682365,595433.0878161776
