,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,554506063.8422982,1.0,0.5785917644713957,900508849.4676077,418131658.81752706,482377190.6500806
1,EURS,7280185.479015433,1.0,0.0016293085658116704,1734147.1870699998,1019617.039269,714530.1478009998
2,FEI,67014214.33175057,1.0,0.07553089269905497,94869733.76233265,52033656.28832695,42836077.47400569
3,USDT,305871846.0673719,1.0,0.35373316731568605,426157649.8788786,216674365.11132026,209483284.76755837
4,DAI,202333908.08018303,1.0,0.12013882089149928,205571402.08396712,82429674.80077721,123141727.28318991
5,UST,14268.27852142542,1.0,0.00020198853373739988,411921.9570484915,206755.4305401577,205166.52650833383
6,HEX,2696879.2399943625,0.0,0.001502074633612005,1682935.2614400005,939994.3772600004,742940.88418
7,GTC,0.0,0.0,5.973714534679562e-17,0.0,0.0,0.0
8,TRU,3196576.938115674,0.0,0.0032183860747050336,3634193.347039736,1664720.3870680102,1969472.9599717257
9,TRIBE,19729961.930056244,0.0,0.014310435505998607,23966115.946070034,7402118.074613295,16563997.871456739
10,YFI,1708157.937195036,0.0,0.0017465595883770695,1554916.027515776,903413.4769760214,651502.5505397544
11,1INCH,1910845.254508081,0.0,0.00046869010405492864,482360.7187853944,242431.4402705415,239929.2785148529
12,WBTC,208063084.586466,0.0,0.161276763950701,208806183.19957754,85820296.64308974,122985886.5564878
13,COMP,1793258.3383230995,0.0,0.00012993166888169915,150848.20168205796,67207.56711365705,83640.63456840091
14,WDOGE,12916667.764338251,0.0,0.0019094560893756704,2794407.64126381,987672.20787403,1806735.43338978
15,RUNE,131118.8560600889,0.0,0.003947268978740113,4079982.849390911,2041737.3769404225,2038245.4724504887
16,LEASH,887081.5121393992,0.0,0.0010124831603284645,1052505.6324040284,523710.1203641093,528795.5120399193
17,RAI,5519314.700075823,0.0,0.0013268616499235945,9555651.60830487,3998971.124423238,5556680.483881631
18,MKR,15190703.694128966,0.0,0.028098411726711483,26003419.08211223,14533992.429722644,11469426.652389586
19,CEL,14577716.451922664,0.0,0.01629406212631224,20036136.71454346,8428155.224450726,11607981.490092734
20,MATIC,7036276.319598017,0.0,0.017674750077904113,17891726.728411563,9142320.438891305,8749406.289520256
21,ETH2x-FLI,8343159.421165539,0.0,0.006339080927334016,6521117.566917732,3278909.680211078,3242207.8867066544
22,LINK,16203395.742840944,0.0,0.017291196688359656,21386344.340459574,8943926.23375781,12442418.106701763
23,WETH,683402702.5417595,0.0,0.7000077267241238,1257461723.1432447,693918434.8284812,563543288.3147637
24,UNI,45589956.42199322,0.0,0.04155488900436531,35247774.76606383,21494397.906955883,13753376.85910795
25,SHIB,11737459.598963808,0.0,0.015677061337266977,15544733.233781543,8109009.612793636,7435723.620987908
26,CRV,129858.2243745049,0.0,2.673827414312992e-05,30129.1935510013,13830.45695819942,16298.73659280188
27,LQTY,1280324.04855967,,0.0011290823079201874,1180248.8199628768,584021.3986275287,596227.4213353482
28,AKITA,458820.4993147648,,4.9919749841555e-05,50816.17237106305,25821.148659454244,24995.023711608803
29,QUICK,921287.601219548,,0.002086043606711115,2035673.2855664245,1079012.660320142,956660.6252462824
30,PSWAP,1207224.4911593352,,0.001258218251090781,1171861.74872043,650817.3740975729,521044.3746228572
31,OCC,4266471.545625847,,0.0005045364804085691,528599.6102660001,315737.60989900003,212862.0003670001
32,RSR,2445824.9150995007,,0.0015331134962615902,1474557.9755741865,793007.8100246256,681550.1655495608
33,ELON,99428.24597701152,,0.00020702129768221392,214474.91169839125,107082.42168883122,107392.49000956005
34,WOOFY,4602742.055843052,,0.0030259047354511963,2371287.9375775405,1565158.804912218,806129.1326653226
35,VRA,1609480.4078796648,,0.0012550958170325646,1277247.2175995605,649202.2851949502,628044.9324046102
