,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,1721926317.627338,1,0.6797972265285587,1956094211.1131678,980892511.5765281,975201699.5366397
1,agEUR,33353278.53593218,1,0.003446034340537487,8893485.444669997,4283929.631006415,4609555.813663582
2,LUSD,5045438.960449753,1,0.0030296016637914014,7168324.847798999,3821286.712214,3347038.135585
3,TUSD,10008542.81409356,1,0.00035745819909828826,833999.8981151397,450867.9417203757,383131.956394764
4,BUSD,23926739.248611357,1,0.00043716633875966735,1209336.9163910002,551405.1372810001,657931.77911
5,USDT,435243792.3362158,1,0.13911063493515693,369956745.97774506,175565689.49966747,194391056.4780776
6,PAX,66244875.5423865,1,0.002647571775986193,14363734.506290358,6936663.689580331,7427070.816710028
7,FEI,4993744.313469477,1,0.003374074230978812,8332176.9048573105,4255775.661519702,4076401.243337609
8,MIM,969620.8886931096,1,0.006897834000587513,17151651.069605,8700352.169900998,8451298.899704
9,DAI,663068059.0421917,1,0.03857696669571959,115810951.95582426,54635746.58805356,61175205.3677707
10,FRAX,416186337.0019497,1,0.011628890958341338,36500731.51341064,17223594.65250549,19277136.860905156
11,EURS,9909751.23680252,1,0.00016189555932895415,1969223.6545930002,204201.54802,1765022.106573
12,renBTC,9416943.85822943,0,0.0013322795553530656,16288801.97381064,8132547.450183932,8156254.523626707
13,sILV2,2267067.351672684,0,0.000448410107748609,1168812.4222350204,545774.399152079,623038.0230829413
14,ENS,6188529.0667828815,0,0.0019165027605085802,4739199.158629466,2332637.299015319,2406561.859614147
15,LUNA,2645921.898436557,0,0.003009177839950194,7409048.547388164,3662567.366704737,3746481.180683428
16,wstETH,4684623.7625346845,0,0.001827526501116682,4216254.962089205,2224341.425061418,1991913.5370277872
17,UNI,17580322.07387082,0,0.0008170206466173531,2105924.92461397,994422.170234468,1111502.754379502
18,WBTC,566109016.0663637,0,0.14046633123222568,404502518.45538706,186539277.03263634,217963241.4227507
19,CRV,8023072.22201799,0,0.0005323226615138177,1542157.3134363901,647907.0737308629,894250.2397055272
20,LOOKS,20740203.24966494,0,0.012666236079039331,30845330.550545987,15416484.298859311,15428846.251686675
21,MATIC,14739927.00210546,0,0.005106250349148504,12095470.642905306,6214981.928527546,5880488.71437776
22,ETH2x-FLI,15400206.505884936,0,0.0003774507175046117,911223.9309855804,459407.4375127615,451816.49347281887
23,APE,28373342.068295177,0,0.02231289981536853,53211726.45956217,27170326.677993022,26041399.781569142
24,NEXO,6408861.473378996,0,0.0015642412226053442,3900335.5831179363,1903888.424109734,1996447.1590082024
25,1INCH,24222165.122691687,0,0.0016292789220011422,4474748.612288616,2055036.465533856,2419712.14675476
26,RAI,5523121.034756743,0,3.7116300895926334e-05,6360820.352725644,824973.6792812627,5535846.673444381
27,MKR,10940350.19295424,0,0.0008671860162512663,1905146.1816249094,1055480.0589775548,849666.1226473547
28,WETH,1483786367.3839335,0,0.7044752102225279,2385600419.004658,1220907189.0809782,1164693229.92368
29,LINK,16545978.010322329,0,0.0029771544543271593,7496891.587140359,3623590.6716097705,3873300.915530589
30,HEX,51527916.83480549,0,0.008832684768012234,19676816.916519288,11007154.407634798,8669662.50888449
31,oSQTH,8645561.85363897,0,0.0009049421087302464,1946671.362162345,1101434.2164128334,845237.1457495115
