,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,775258126.2694615,1,0.6634542109929333,841041818.2606058,420932313.9525609,420109504.3080449
1,FEI,13117953.619644605,1,0.00537294415683215,6420584.015714668,2779702.3928705896,3640881.622844078
2,UST,1455794.3673438495,1,0.0011977131041879985,1785748.1269168942,989682.3337767193,796065.7931401748
3,USDT,357837826.56864065,1,0.21857079242235822,229395287.46395546,118826578.85626264,110568708.60769281
4,EURS,13178901.559833389,1,0.004951789112289722,5916211.308345001,2561817.067635,3354394.2407100005
5,DAI,210557654.12434828,1,0.1062216687662494,132337762.10263142,61161838.420439385,71175923.68219203
6,TRU,2058396.9203262036,0,0.001289395375110298,1383979.0110870833,643418.4173971452,740560.593689938
7,TRIBE,863247.7370268736,0,0.00033970034843940853,356638.37292807293,169513.14143146004,187125.2314966129
8,GTC,2659172.277071727,0,0.0015020739302576249,1415834.4313933295,749546.68651359,666287.7448797396
9,RUNE,2423106.1951858755,0,0.001219275515775559,1206180.6534289694,608428.0569598312,597752.5964691382
10,NEXO,658452.3526405882,0,0.0010275534447155858,1054844.0011071959,512757.2379676384,542086.7631395574
11,wNXM,4068657.76865076,0,0.0008745254308000734,586644.1148115485,436395.0573429026,150249.05746864594
12,WOO,540723.1609195737,0,0.001191917894383226,1191408.51205011,594776.3890542813,596632.1229958287
13,AAVE,2171303.2469196967,0,0.0011220877254675945,1056306.2838600022,559930.5864109261,496375.69744907616
14,WBTC,179262662.56594586,0,0.16031759820859065,172118092.36056542,81707454.47723651,90410637.88332891
15,YFI,3130942.762367756,0,0.0038256266990927728,3476674.168942256,1909017.7642926425,1567656.4046496137
16,ERN,1897541.1371172955,0,0.005816324768173771,5620346.221712226,2902391.733091041,2717954.488621185
17,SLP,866355.4711862077,0,0.001134491604932332,1458079.048370852,566120.219667611,891958.828703241
18,WDOGE,8251566.999268566,0,0.00311292717329409,3515545.285672988,1553375.1043135356,1962170.181359452
19,PERP,5621448.978955265,0,0.003295839207138209,3484845.0241785906,1644649.6455525216,1840195.378626069
20,RAI,5542701.976701856,0,0.0032512155518594353,6325114.916040827,2529365.238254543,3795749.677786283
21,COMP,7147389.293150209,0,0.0020721790980859993,2395099.625923267,1034033.642116807,1361065.98380646
22,1INCH,1510156.798097391,0,0.004802992306493145,4401952.157845737,2396730.877330739,2005221.2805149988
23,QNT,1313537.805904543,0,0.004894895336454454,4963977.314019386,2442591.2109670937,2521386.103052292
24,MKR,12076859.902060617,0,0.0034606911401063823,4500508.674128784,1726912.0546341103,2773596.619494674
25,LEASH,2963761.1395151517,0,0.0018825659733729308,1977733.2137859897,939415.2039126531,1038318.0098733364
26,ETH2x-FLI,7451393.942808883,0,0.007687851045258116,7932075.937576486,3836298.041864404,4095777.895712082
27,SHIB,11250537.630425343,0,0.008512468341925102,8732168.915300796,4247788.548361979,4484380.366938816
28,HEX,7477216.777360397,0,0.009197687544242772,9473761.794544615,4691311.958082708,4782449.836461907
29,WETH,823661737.5807376,0,0.6878433597531323,1057610136.5990977,536016689.4137734,521593447.18532425
30,MATIC,5975024.3921250645,0,0.013582185857930078,13334267.662756503,6777617.39974846,6556650.263008041
31,CEL,8193427.635634115,0,0.013478900199653532,13563551.984155728,6726077.045198621,6837474.938957106
32,UNI,43133273.57143417,0,0.01941696189782452,21166598.386895068,9689216.462320182,11477381.924574886
33,LINK,18688947.631123368,0,0.027726079399404288,26225934.052569322,13835531.344499549,12390402.708069772
34,CRV,1759432.7198576569,0,0.0011915723765661135,1162069.9066667864,594603.9729502728,567465.9337165136
