,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,1025101348.6990076,1,0.6119160878692328,529575945.853685,259182112.7631617,270393833.09052336
1,LUSD,99266.90975830148,1,0.00023874091850343312,407059.14347121643,194719.595701748,212339.54776946845
2,UST,7554425.956381092,1,0.005953479881590797,4820846.872415001,2509838.159743,2311008.7126720003
3,USDT,355092021.8509766,1,0.17054126670917327,139163601.4532423,64785346.97618232,74378254.47705998
4,FRAX,118598211.42610484,1,0.006331430746787604,7475421.485061289,3545099.7639854206,3930321.7210758682
5,FEI,32513389.400440656,1,0.02587443362514102,22930652.843142558,11634399.534167958,11296253.3089746
6,DAI,368753017.9985609,1,0.3040264259972307,223375875.25138307,118849190.99173221,104526684.25965086
7,EURS,13241058.448280731,1,2.8496202440005626e-05,14230.118684000001,11547.533982,2682.584702
8,SLP,3358193.069417326,0,0.006005155348337313,3990360.320989201,2140271.3441255703,1850088.9768636308
9,ICE,4228584.824942226,0,0.0076418788512359545,5690144.484690582,2723608.8613607334,2966535.6233298485
10,RUNE,6455637.264529742,0,0.0024984851567308496,1840952.6877062637,890474.2466245766,950478.441081687
11,QNT,5693125.443145892,0,0.0028122248968447954,2056140.1362549856,1002292.865182874,1053847.2710721116
12,FX,12140533.927654348,0,0.0007658066729647826,579109.1254777547,272937.8312819885,306171.2941957662
13,LYXe,10829230.867389988,0,0.0029872829634127497,1978626.8571352714,1064684.5506098182,913942.3065254532
14,TKING,4670113.120101332,0,0.003671237650779298,2745707.8146258797,1308449.871095055,1437257.9435308245
15,PERP,18307915.41117401,0,0.001979524401681164,1213739.1825379978,705513.6971749514,508225.4853630464
16,WBTC,552720766.8193133,0,0.1293646688123584,90798421.29305884,47926445.45754583,42871975.83551301
17,aKLIMA,161801.39291987885,0,4.5040170755000074e-05,34349.34462883788,16052.571700455996,18296.77292838188
18,RAI,35872876.218293525,0,0.0006951801789437629,617873.385368139,566996.2410815689,50877.14428657016
19,GALA,4635585.749035576,0,0.00670892096741815,4581812.702795264,2391097.39276668,2190715.310028584
20,LCX,9204485.519504065,0,0.004575562512225397,3118124.1076405095,1630756.368506404,1487367.7391341054
21,1INCH,2972645.3994343653,0,0.0008095285885418989,562986.9060247281,288520.5693781653,274466.3366465628
22,AGLD,22303263.08060152,0,0.0020636845542455584,1172869.9237029243,735508.8517384143,437361.07196451
23,RARE,5886517.484517124,0,0.0023605840188220283,1994767.5598948486,841325.5008106166,1153442.059084232
24,STRONG,1775356.0284358389,0,0.010296839824260282,7179307.34713139,3669851.974273523,3509455.372857867
25,LINK,34347006.5881916,0,0.004102179987525922,3235519.7316556643,1462040.1582413637,1773479.5734143006
26,UNI,70137733.9470862,0,0.0023847099641721428,2022801.0657922225,849924.1242412443,1172876.9415509782
27,OHM,9376402.013716567,0,0.01163538312888492,7704963.319730348,4146916.381700167,3558046.938030181
28,MATIC,21280400.446140077,0,0.012847642395015617,10307287.980580688,4578972.443275429,5728315.537305257
29,ETH2x-FLI,45077835.95190031,0,0.013973558710712616,10535272.022630304,4980255.388776085,5555016.633854219
30,FTM,26864102.91730904,0,0.0057612121441637885,5891119.803413678,2053328.6058945933,3837791.197519085
31,WETH,1743228134.7574606,0,0.6957441171339321,903298065.8644955,453054619.35154724,450243446.51294833
32,SHIB,63068694.539628856,0,0.02603423586888704,18835255.45403674,9278748.968885947,9556506.485150792
33,AXS,19939506.5135572,0,0.019066273469388714,12964069.871648662,6795327.744034543,6168742.127614118
34,HEX,38014634.09793227,0,0.022324872501841616,19375281.934700612,8999503.60226385,10375778.332436763
35,DYDX,15840822.946238138,0,0.008001052913046923,5302261.336844215,2851620.529245411,2450640.8075988046
36,CRV,8946674.998115469,0,0.005343133990833109,2294423.4107722254,1904323.186505044,390100.2242671814
