,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,790618612.3879145,1.0,0.6523217567690535,839854576.8572252,415313811.97525084,424540764.8819743
1,EURS,11013171.111656368,1.0,0.000508067586764529,2011106.9154519995,273281.187327,1737825.7281249994
2,FEI,78755926.47931674,1.0,0.03472474096278492,36306709.554012,18969623.61612429,17337085.937887713
3,USDT,351025334.02830935,1.0,0.24396013115738593,288584175.9533187,131067659.00247325,157516516.95084548
4,DAI,217017710.8302188,1.0,0.13012104460337012,146175614.3631913,71808145.8507623,74367468.51242901
5,UST,5023841.89073472,1.0,0.0009338750644785261,2084365.8053602916,1343136.1303220335,741229.6750382581
6,HEX,2436393.962238218,0.0,0.0007411103300080491,739388.4847681117,398631.0408319593,340757.4439361525
7,GTC,2187876.6833155667,0.0,0.0023943775720156207,2392636.6356102144,1206518.115822799,1186118.5197874154
8,TRU,3607775.437147384,0.0,0.0016221407214922162,1708245.3529244186,817390.7865527775,890854.5663716411
9,TRIBE,5945115.453939568,0.0,0.009415660341172798,11763518.188004829,4744516.866024436,7019001.321980392
10,YFI,1809966.094314515,0.0,0.0004285010740504917,476217.228943805,215920.12660564715,260297.1023381578
11,1INCH,840878.2055481939,0.0,0.0006838164801611632,673479.3202280162,344572.6274984004,328906.6927296158
12,WBTC,241129512.39981776,0.0,0.09637814226736549,110456389.70755966,49432052.0924419,61024337.61511776
13,COMP,4990615.278206484,0.0,0.0013440366363886359,1277414.9641999565,677255.1535250471,600159.8106749094
14,WDOGE,10999999.75035267,0.0,0.0009538548904542403,1073861.7864318972,480643.9964396919,593217.7899922053
15,RUNE,4125059.8266062825,0.0,0.002297565745469223,2190818.9466197696,1157734.9899201165,1033083.956699653
16,LEASH,1059064.4325595852,0.0,0.0006820717315013542,843724.6263449462,343693.4550193753,500031.1713255709
17,RAI,7278518.687229178,0.0,0.000687685759491322,3282435.957983693,1854353.8083303245,1428082.1496533689
18,MKR,12672144.553409206,0.0,0.0025546750600938333,2541069.8532134322,1287291.4347627982,1253778.4184506342
19,CEL,10265526.835433366,0.0,0.00894599104883919,9445075.207455542,4507852.224545559,4937222.982909983
20,MATIC,5860963.339768902,0.0,0.012690546313789946,12445161.152499333,6394719.949863987,6050441.202635345
21,ETH2x-FLI,8199832.526618326,0.0,0.00524409346299634,4992013.512302738,2642479.547971424,2349533.964331313
22,LINK,23003502.984271824,0.0,0.032278074768436915,26877268.615467757,16264804.017194573,10612464.598273182
23,WETH,876524323.7152122,0.0,0.6963200478178407,1080897614.2430654,559707269.479811,521190344.76325434
24,UNI,46678181.04649777,0.0,0.03508983110911468,28195617.868240587,17681637.770549238,10513980.09769135
25,SHIB,10309695.482775832,0.0,0.003224194233940655,3812540.492054892,1624659.7018138473,2187880.7902410445
26,CRV,500539.3251720642,0.0,5.4247418757181326e-05,106559.1450286231,27335.076235331555,79224.06879329155
27,LQTY,1484561.839990888,,0.0016823766515647305,1635455.8372934107,847743.4517737036,787712.385519707
28,AKITA,296466.89379963465,,4.041715396498244e-06,3838.1562481582437,2036.6056305489733,1801.5506176092704
29,QUICK,844667.7977419507,,0.0007167454635586722,728862.0702138725,361165.4219970819,367696.6482167906
30,PSWAP,977694.3314601436,,0.0003778522609664384,334065.8207796088,190398.3746293192,143667.44615028956
31,OCC,119406.725704,,0.0008028056896977376,868058.8650690687,431815.9587203941,436242.9063486747
32,RSR,2028393.0577108376,,0.0008005033499258185,762851.5847720989,403370.7151079494,359480.86966414953
33,ELON,87138.0159441588,,9.181058471197101e-06,10566.401281219874,4626.301840395399,5940.099440824476
34,WOOFY,3754136.444138513,,0.00028629527185666803,296375.97961670137,144263.14212368883,152112.8374930125
35,VRA,1404473.2575675915,,0.0005632962352943027,664830.3712482462,283842.91617183294,380987.4550764132
