,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,1803266230.193187,1,0.6883186974833443,1417488493.619934,707693606.7111539,709794886.9087801
1,PAX,41310651.2018521,1,0.0003252802099475877,3075294.8769266903,1773482.9495511253,1301811.9273755648
2,agEUR,39679977.97226815,1,0.0026417204509877963,2987146.96868,2213501.848623,773645.120057
3,oneUNI,4041048.755289546,1,0.000929823293418551,993738.678115,779100.444979,214638.233136
4,USDT,534935163.8242357,1,0.19933841580830333,337613137.0037284,174277854.14843407,163335282.8552943
5,EURT,28324075.177330516,1,0.003495134100508831,12543082.484985994,10112427.905366994,2430654.579619
6,EURS,12888558.56411216,1,0.004859730436368369,5871224.225862,4071976.011197,1799248.214665
7,UST,35828629.4658528,1,0.04561534890808439,85110691.37201855,40126098.51084545,44984592.861173086
8,DAI,489258154.2576363,1,0.044944517429002795,66075438.148331836,37976460.991523445,28098977.15680839
9,FEI,79357126.46244827,1,0.0026409491364595777,4746966.213630527,2244367.7092684256,2502598.5043621017
10,FRAX,235338154.6257678,1,0.0036276841552068903,6910366.745437158,3314514.367593159,3595852.3778439993
11,OGN,2227242.1016660584,0,4.579097404438895e-05,97767.513206184,38496.28652122404,59271.22668495996
12,LUNA,6328832.530592208,0,0.0012969517156071284,2136140.7630565707,1090342.0573625842,1045798.7056939866
13,LOOKS,20109361.49849853,0,0.010604028337206002,18751233.956659365,8914763.698899817,9836470.257759549
14,CVX,4037057.539249784,0,0.00052977921933748,859104.2557179069,445383.2451965971,413721.0105213098
15,FLOOR,10168699.86374673,0,0.005401923667708815,9993153.985621292,4541375.360923151,5451778.624698141
16,wstETH,107192.8749227144,0,0.0006193259377492691,1121864.8358315465,520664.8088879808,601200.0269435657
17,FTM,27326846.93532452,0,0.0018983943917308223,3296605.1248658835,1595972.4805918597,1700632.6442740238
18,WBTC,553601757.0418111,0,0.105782352652907,191009396.72067845,91002803.71238744,100006593.00829102
19,GALA,7419881.257576978,0,0.0013574071936898952,2224646.6296772496,1141166.7330682145,1083479.896609035
20,WRLD,9308257.145880643,0,0.014729006876702725,25166042.878836494,12382616.45949846,12783426.419338034
21,MKR,14616666.016326772,0,0.000702126366194389,1040973.2407074409,590274.7939128248,450698.44679461606
22,ETH2x-FLI,24090907.171050183,0,0.0019189369734846364,3364562.393407586,1613242.545917685,1751319.847489901
23,STRONG,2960360.356722217,0,0.0021925883052324835,3467364.918486683,1843300.112801181,1624064.8056855022
24,GNO,22911709.403854985,0,0.00029344400501252806,247050.95026128233,246697.1871780882,353.76308319411305
25,UNI,55765111.120920174,0,0.002069616892146547,3206703.426696322,1739918.543597484,1466784.8830988382
26,LINK,18678897.659318756,0,0.0014578185774645435,2287854.1841817466,1225582.176950962,1062272.0072307845
27,rETH,4798601.624365741,0,2.690139200747965e-05,94359.81725506975,22615.89136618108,71743.92588888867
28,MATIC,28782349.34693385,0,0.0045617806479877785,7372474.91301231,3835070.525069928,3537404.387942382
29,WETH,1681415637.7721353,0,0.6860308427651591,1536955133.1886797,760267803.5109639,776687329.6777157
30,HEX,51871362.68671389,0,0.006554969161585784,9952710.417741526,5497681.868549426,4455028.549192101
31,HDRN,818990.4875295087,0,0.0006059614447620965,957908.554421,507736.07694700005,450172.47747399984
32,Metis,11774041.116161592,0,0.006521035946349755,11300522.43862087,5482208.523506926,5818313.915113944
33,ENS,5605312.816085856,0,0.0003814568492270519,580439.4100777962,320689.2290408539,259750.18103694232
