,ctoken_symbol,date,total_supply,total_borrow
72,USDC,2021-03-14,1836824939.440023,1425377793.977583
73,USDC,2021-03-15,1849142520.8785355,1429763808.8696516
74,USDC,2021-03-16,1877001516.6945195,1462891731.091986
75,USDC,2021-03-17,1938836949.8241222,1551397924.5196552
76,USDC,2021-03-18,2012646757.2262743,1680356781.0883973
77,USDC,2021-03-19,2015026756.6656477,1681652529.9280283
78,USDC,2021-03-20,2057280971.974023,1700399708.938562
79,USDC,2021-03-21,2087060835.319841,1714074231.6043386
80,USDC,2021-03-22,2003132091.978498,1680342810.7283134
81,USDC,2021-03-23,1956639823.4645455,1652479448.8968275
82,USDC,2021-03-24,2018527553.1095254,1729219297.7624736
83,USDC,2021-03-25,2049516606.733731,1807656712.827591
84,USDC,2021-03-26,2072844280.0535297,1827556103.5763662
85,USDC,2021-03-27,2319742907.3327765,1797547059.691223
86,USDC,2021-03-28,2446433600.53214,1869038654.641421
87,USDC,2021-03-29,2519750013.107871,1963529025.4042628
88,USDC,2021-03-30,2515629943.151275,1973925447.506575
89,USDC,2021-03-31,2470617768.896662,2033980708.2943306
90,USDC,2021-04-01,2565712800.588835,2124981553.5732765
91,USDC,2021-04-02,2594290033.4618974,2155367128.893961
92,USDC,2021-04-03,2646711757.3184876,2223897663.1576033
93,USDC,2021-04-04,2742396002.976463,2292577254.116083
94,USDC,2021-04-05,2717569246.131351,2258718733.356892
95,USDC,2021-04-06,2688815433.0125446,2220742641.171842
96,USDC,2021-04-07,2848778020.731698,2337484105.0751705
97,USDC,2021-04-08,2926595000.9037805,2412580857.042799
98,USDC,2021-04-09,2943981438.693186,2402747271.6647496
99,USDC,2021-04-10,2908696346.300926,2429890037.124986
100,USDC,2021-04-11,2630617809.3610034,2383368327.6937776
101,USDC,2021-04-12,2684347186.0109787,2336965769.8529625
102,USDC,2021-04-13,2714916998.203056,2372437705.594816
103,USDC,2021-04-14,2773437268.907488,2380675289.6344404
104,USDC,2021-04-15,2794619732.66509,2391460708.671103
105,USDC,2021-04-16,2843560024.3757024,2438092778.2102084
106,USDC,2021-04-17,2850310798.665385,2475080149.330058
107,USDC,2021-04-18,2882058892.8597093,2610373704.230038
108,USDC,2021-04-19,2922612392.9583697,2625853218.1890593
109,USDC,2021-04-20,2942352152.4906783,2613405728.2342525
110,USDC,2021-04-21,3008791508.4628778,2660813374.9429917
111,USDC,2021-04-22,3044641153.6491656,2646721768.278656
112,USDC,2021-04-23,3103248574.893728,2656372954.7642627
113,USDC,2021-04-24,3137867040.4043837,2704285302.9899187
114,USDC,2021-04-25,3169138711.6151943,2735872295.128971
115,USDC,2021-04-26,3221188002.548043,2773280973.588217
116,USDC,2021-04-27,3365453197.051604,2838087985.0860677
117,USDC,2021-04-28,3841847930.093914,3209857246.1052194
118,USDC,2021-04-29,4065809196.907807,3447688829.0562787
119,USDC,2021-04-30,4057777576.333771,3517649874.2720017
120,USDC,2021-05-01,4070507703.0649457,3504163623.9323344
121,USDC,2021-05-02,3696948091.9278703,3141229217.0807443
122,USDC,2021-05-03,3433045414.2008023,2861011937.6952615
123,USDC,2021-05-04,3681143400.8557386,2870076988.2259893
124,USDC,2021-05-05,3656947266.0479655,2919963633.5643883
125,USDC,2021-05-06,4471048072.488638,3705137419.4726543
126,USDC,2021-05-07,4459193368.388056,3708730233.191626
127,USDC,2021-05-08,4456527565.559326,3574759253.204157
128,USDC,2021-05-09,4479079940.600751,3504163431.2935853
129,USDC,2021-05-10,4491463345.575562,3518033704.4910107
130,USDC,2021-05-11,4441659191.078336,3481354556.3154173
131,USDC,2021-05-12,4471580622.020742,3501176273.3412795
132,USDC,2021-05-13,4467462358.184163,3500008408.024896
133,USDC,2021-05-14,4437638845.392632,3510397173.657581
134,USDC,2021-05-15,4452269829.728994,3556235830.017647
