,ctoken_symbol,date,total_supply,total_borrow
60,USDT,2021-03-02,323880571.4312053,287967010.0244394
61,USDT,2021-03-03,336588849.44159204,286933917.77316916
62,USDT,2021-03-04,339608332.0107904,299009651.1210672
63,USDT,2021-03-05,348392419.0758671,309089795.8066137
64,USDT,2021-03-06,358945967.6737481,318662945.4494779
65,USDT,2021-03-07,368524495.83959043,330774638.8380768
66,USDT,2021-03-08,374105134.7748376,327102899.5058484
67,USDT,2021-03-09,366347931.1729479,312230387.9712092
68,USDT,2021-03-10,347935947.76142216,282097795.5399145
69,USDT,2021-03-11,328873637.6718035,277360764.07164323
70,USDT,2021-03-12,333775599.1683191,281426687.6327849
71,USDT,2021-03-13,329903441.4139217,268287623.25606063
72,USDT,2021-03-14,321308902.7212922,266738379.91828775
73,USDT,2021-03-15,312325074.3944095,251095459.929113
74,USDT,2021-03-16,311025006.1874744,256914229.54222247
75,USDT,2021-03-17,315815744.8179934,258552456.48400462
76,USDT,2021-03-18,318968382.0581094,258090851.41601712
77,USDT,2021-03-19,322379289.20439273,263490591.5714193
78,USDT,2021-03-20,326059340.6460352,268267057.75347817
79,USDT,2021-03-21,328451991.8422658,273310888.0545626
80,USDT,2021-03-22,324804449.4879514,259092352.94532296
81,USDT,2021-03-23,313696530.2684878,263659410.9771064
82,USDT,2021-03-24,316372012.2801532,269070251.1765188
83,USDT,2021-03-25,309999918.45875907,269755449.4834924
84,USDT,2021-03-26,321440945.3918016,282479847.0545279
85,USDT,2021-03-27,641215512.5819559,315518206.3605529
86,USDT,2021-03-28,716491925.2140454,364343279.16710824
87,USDT,2021-03-29,614348519.1947683,397877660.0583773
88,USDT,2021-03-30,544021628.0039842,399354842.3706448
89,USDT,2021-03-31,505767268.3410135,401255256.9338375
90,USDT,2021-04-01,490741670.1526731,407025063.2598033
91,USDT,2021-04-02,465578895.83106977,411946009.9573492
92,USDT,2021-04-03,490891580.05795777,411291801.73930746
93,USDT,2021-04-04,554528104.0679677,425778602.4264554
94,USDT,2021-04-05,567226077.4382117,442959576.83502775
95,USDT,2021-04-06,641368281.9518282,474557257.45879567
96,USDT,2021-04-07,677513666.7352748,494602426.8322555
97,USDT,2021-04-08,651307737.4430192,513026287.68553305
98,USDT,2021-04-09,648376003.3749732,505591757.0279572
99,USDT,2021-04-10,596194029.4648458,499056628.2769545
100,USDT,2021-04-11,526648133.05929583,494995335.51780254
101,USDT,2021-04-12,487201109.0129823,451431503.9238374
102,USDT,2021-04-13,460404802.47842157,415006285.42281234
103,USDT,2021-04-14,438941279.3550149,399309558.1176883
104,USDT,2021-04-15,443373927.43071884,396433146.05298066
105,USDT,2021-04-16,471440224.5275193,406035719.02949727
106,USDT,2021-04-17,488715553.3800825,424077896.0806894
107,USDT,2021-04-18,505934693.6835156,450177150.413417
108,USDT,2021-04-19,522603482.24541456,459395231.9315996
109,USDT,2021-04-20,547823967.7093855,465745064.1659206
110,USDT,2021-04-21,570010416.6002362,484304910.5363126
111,USDT,2021-04-22,604735060.8735261,484370130.94571877
112,USDT,2021-04-23,613595042.8767759,507747999.9041421
113,USDT,2021-04-24,606603314.6551889,514828814.8414606
114,USDT,2021-04-25,605382021.9206611,521236722.91489327
115,USDT,2021-04-26,610963774.5500016,530755156.8428958
116,USDT,2021-04-27,669301294.8276693,516221024.4265058
117,USDT,2021-04-28,668431838.9860938,546605911.7646234
118,USDT,2021-04-29,656244386.2690052,576072962.9299184
119,USDT,2021-04-30,613535372.8465676,547397811.3179462
120,USDT,2021-05-01,616519297.8513634,536919497.3508271
121,USDT,2021-05-02,617564555.6315426,496284507.19233257
122,USDT,2021-05-03,598939033.3706759,428188443.5727926
123,USDT,2021-05-04,580871268.9767734,430731875.3156935
124,USDT,2021-05-05,541180347.0355554,437226143.5319031
125,USDT,2021-05-06,540792073.835355,448857687.47231966
126,USDT,2021-05-07,545733867.5916014,440007751.9403444
127,USDT,2021-05-08,544921252.6979107,423314463.4141004
128,USDT,2021-05-09,543868568.610159,426034375.95539284
129,USDT,2021-05-10,544522434.0098349,435800343.6695606
130,USDT,2021-05-11,553053893.2474704,443045806.88167536
131,USDT,2021-05-12,553701704.6021727,441497112.38550526
132,USDT,2021-05-13,552514996.0573694,447055585.1126898
133,USDT,2021-05-14,554600720.7613983,420311886.9763477
134,USDT,2021-05-15,557407341.1922245,446511541.42815894
135,USDT,2021-05-16,567587990.2395138,463052795.12267864
136,USDT,2021-05-17,573510460.9881884,467030312.66498446
137,USDT,2021-05-18,585787638.3518652,491847830.45803434
138,USDT,2021-05-19,593467755.5893098,493090946.5621571
139,USDT,2021-05-20,598074159.9662642,495811369.3657461
140,USDT,2021-05-21,602948894.2227918,500134135.4838789
141,USDT,2021-05-22,604706570.0297406,507205665.91268164
